call_id,customer_id,agent_id,ani_hash,dnis,channel,queue_name,start_time,talk_seconds,hold_seconds,disposition_code,wrap_seconds
CALL-00000126,CUST-00126,AGT-0006,a0436f30857cbf71a73d95be6219c6eaf73df551c97b69edd5097696e7f18d98,18005555678,voice,SALES-Q,2026-08-02 06:55:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00000127,CUST-00127,AGT-0007,e5d75533411c88da33c55d12326335a0041466ef45f12700db08e83318d41e04,18885550100,voice,SUPPORT-Q,2026-08-02 07:06:00 UTC,798,42,ANSWERED,0
CALL-00000128,CUST-00128,AGT-0008,69dbcf05d1d06b7b5eac5c97d4b9835cc8d82ea01a8fc5aee88b402307fe683a,18885550200,voice,RETENTION-Q,2026-08-02 07:17:00 UTC,811,49,ANSWERED,5
CALL-00000129,CUST-00129,AGT-0009,42a83b9be1b8aab9eeea1a57f395fb0b83de2eceabc6c23e493af4507df4910c,18005551234,chat,BILLING-Q,2026-08-02 07:28:00 UTC,824,56,ANSWERED,10
CALL-00000130,CUST-00130,,31ec50b9fe7febf3adc5b0795761f521e11a6cc169b858e4b41cbdb0d6d30d9e,18005555678,callback,TECH-Q,2026-08-02 07:39:00 UTC,0,0,ABANDONED,0
CALL-00000131,CUST-00131,AGT-0011,114a2d1f5a73ea2620f3a0079fd53ce988ee9e7024096240533e8ec807189b1b,18885550100,voice,SALES-Q,2026-08-02 07:50:00 UTC,850,0,TRANSFER,20
CALL-00000132,CUST-00132,,14b42634fd66e262dff8fcbd8d3428e18b197cc495344aa438845d581726c95f,18885550200,voice,SUPPORT-Q,2026-08-02 08:01:00 UTC,0,0,VOICEMAIL,0
CALL-00000133,CUST-00133,AGT-0013,33c3b8c437c0b3d91f3d3a943b74ca8ff96b214dca885c7c530137fb61f9044e,18005551234,voice,RETENTION-Q,2026-08-02 08:12:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00000134,CUST-00134,AGT-0014,044351860f9b01b2ba3e99c890dad32a6854cc952ce4ab171cc7ec2a5a0bf7e8,18005555678,chat,BILLING-Q,2026-08-02 08:23:00 UTC,889,91,ANSWERED,35
CALL-00000135,CUST-00135,AGT-0015,3bc9065e9b856579c9a23555cceb6e44632c0f2ff0468081a5fd1ab022f4bc84,18885550100,callback,TECH-Q,2026-08-02 08:34:00 UTC,902,98,ANSWERED,40
CALL-00000136,CUST-00136,AGT-0016,7543caeb929b1d17d24a8be3b17e9b5a1d04003e00c9a0c6b497edce19b5589e,18885550200,voice,SALES-Q,2026-08-02 08:45:00 UTC,915,105,ANSWERED,45
CALL-00000137,CUST-00137,,fd0546bc5b8164b649ca77d279b7489e48881fbbc798c21250437c512e9bd28c,18005551234,voice,SUPPORT-Q,2026-08-02 08:56:00 UTC,0,0,ABANDONED,0
CALL-00000138,CUST-00138,AGT-0018,02f87681bb638837c7da95d8b2c1c30f518009f0388cf04b60e8f187f2b9de37,18005555678,voice,RETENTION-Q,2026-08-02 09:07:00 UTC,941,0,TRANSFER,55
CALL-00000139,CUST-00139,,0bee2b619d273af9cc8c6d89f7ab5e980bcfca6096e0257fdfbd081960824b0d,18885550100,chat,BILLING-Q,2026-08-02 09:18:00 UTC,0,0,VOICEMAIL,0
CALL-00000140,CUST-00140,AGT-0020,568da05acddebbe00cdacba0faf9d568fc878498e2beee4d674702dfdc5aea1c,18885550200,callback,TECH-Q,2026-08-02 09:29:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00000141,CUST-00141,AGT-0021,1c787cd8a928f7cd77e6d7fcc180380032924a2321ba2ef326d8a9b8fafb9685,18005551234,voice,SALES-Q,2026-08-02 09:40:00 UTC,80,20,ANSWERED,70
CALL-00000142,CUST-00142,AGT-0022,5d4931dd3c154dbb8d93ce3b006077d8e7e1ffc2ecfc3e8a8c33622f81643369,18005555678,voice,SUPPORT-Q,2026-08-02 09:51:00 UTC,93,27,ANSWERED,75
CALL-00000143,CUST-00143,AGT-0023,8635fd4c4087d5d69a80d64a6a000058f0cb6094215725a6f951e42f58f1cea4,18885550100,voice,RETENTION-Q,2026-08-02 10:02:00 UTC,106,34,ANSWERED,80
CALL-00000144,CUST-00144,,3c4d8ec720c9723d1caf6eb92d5a03b465866e906f42d5e97aec6622b5c5af39,18885550200,chat,BILLING-Q,2026-08-02 10:13:00 UTC,0,0,ABANDONED,0
CALL-00000145,CUST-00145,AGT-0025,6d10868e12138e653b9885d3a0ca8094474d2c45af6f8de19c035362f5501097,18005551234,callback,TECH-Q,2026-08-02 10:24:00 UTC,132,0,TRANSFER,0
CALL-00000146,CUST-00146,,44d06f87cb887147a2645c1f840dd65000a11501076fc4911bfc65d91f21cf2c,18005555678,voice,SALES-Q,2026-08-02 10:35:00 UTC,0,0,VOICEMAIL,0
CALL-00000147,CUST-00147,AGT-0027,47d3bf9999f2a4a4bfc2d395347227236249610b9f999c2f983b06272c4d488b,18885550100,voice,SUPPORT-Q,2026-08-02 10:46:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00000148,CUST-00148,AGT-0028,90b7d6b476a0f2765a15d9c1e3120870a3f91d26a5c40ddcd5d328de8673c599,18885550200,voice,RETENTION-Q,2026-08-02 10:57:00 UTC,171,69,ANSWERED,15
CALL-00000149,CUST-00149,AGT-0029,14f2a78d721dc637d56c960ec430954c2d1d79878bbd31e34956785a061bbc70,18005551234,chat,BILLING-Q,2026-08-02 11:08:00 UTC,184,76,ANSWERED,20
CALL-00000150,CUST-00150,AGT-0030,4cf543827aa0caef7a686ae5a5e5d8d11ce953ed6c38f0d49bbcc91d7f0d1435,18005555678,callback,TECH-Q,2026-08-02 11:19:00 UTC,197,83,ANSWERED,25
CALL-00000151,CUST-00151,,1e7f68c1cc6a54985199cda0a46a6e01cd080d8338f3196eac99abc205c5fcb1,18885550100,voice,SALES-Q,2026-08-02 11:30:00 UTC,0,0,ABANDONED,0
CALL-00000152,CUST-00152,AGT-0032,3c56fb3b60ab7d823f1f9a3d9d05d5ce0d5c4476b02d70589b1e7db253aa296d,18885550200,voice,SUPPORT-Q,2026-08-02 11:41:00 UTC,223,0,TRANSFER,35
CALL-00000153,CUST-00153,,20c36f29772a1b385e1b3c22345e08141c54f2472cc3b1d2c00c24950ed82ae1,18005551234,voice,RETENTION-Q,2026-08-02 11:52:00 UTC,0,0,VOICEMAIL,0
CALL-00000154,CUST-00154,AGT-0034,d8fae74594dab69275fee48bb91bddd0af86d9d0af0ffbf4b95ce9140b3e6499,18005555678,chat,BILLING-Q,2026-08-02 12:03:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00000155,CUST-00155,AGT-0035,4ae1d9eca5e30fb0d7c06401efef4e1224b663485869af2a07a577d991ea4376,18885550100,callback,TECH-Q,2026-08-02 12:14:00 UTC,262,118,ANSWERED,50
CALL-00000156,CUST-00156,AGT-0036,11d501a25be9c5b247fd815c21ea9d5ad07ed247a38a199a9daf27641a8faff5,18885550200,voice,SALES-Q,2026-08-02 12:25:00 UTC,275,5,ANSWERED,55
CALL-00000157,CUST-00157,AGT-0037,b5b1518da40f0a97ed274634165195b8fbcfdbb7f5a3c0758bcb0aa3a5df457b,18005551234,voice,SUPPORT-Q,2026-08-02 12:36:00 UTC,288,12,ANSWERED,60
CALL-00000158,CUST-00158,,703b81b5d16ca7d8d0f4cd34bb0e6198c334a985aa1b70246feeae0bbed2a172,18005555678,voice,RETENTION-Q,2026-08-02 12:47:00 UTC,0,0,ABANDONED,0
CALL-00000159,CUST-00159,AGT-0039,4e152737da2c4553336299d28b0c56bbfd4a05ec755a26d13ea1e073dac7a5aa,18885550100,chat,BILLING-Q,2026-08-02 12:58:00 UTC,314,0,TRANSFER,70
CALL-00000160,CUST-00160,,668c92d877028ac55b3614325afa4aa0d753aaccc3a40d198373f6091d62ac79,18885550200,callback,TECH-Q,2026-08-02 13:09:00 UTC,0,0,VOICEMAIL,0
CALL-00000161,CUST-00161,AGT-0001,63f0c6a372a01e28bf8551a07d54979fe934eb5fb83d5e6df0c6833d617d1e36,18005551234,voice,SALES-Q,2026-08-02 13:20:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00000162,CUST-00162,AGT-0002,7c57d7aceda590b92c77e88b8add4ae5fc11b265a5bf41896496e0d0a7e22323,18005555678,voice,SUPPORT-Q,2026-08-02 13:31:00 UTC,353,47,ANSWERED,85
CALL-00000163,CUST-00163,AGT-0003,6292b6f02fd5b338f1f00a65a91ebcd9a228ff3d9b28496e6ff005931e38ed0a,18885550100,voice,RETENTION-Q,2026-08-02 13:42:00 UTC,366,54,ANSWERED,0
CALL-00000164,CUST-00164,AGT-0004,12ef47aa1e63ab1d2e5b4c854c37d77e27af442e099cecba71313a85207233ac,18885550200,chat,BILLING-Q,2026-08-02 13:53:00 UTC,379,61,ANSWERED,5
CALL-00000165,CUST-00165,,d13027925c0d177f4b109aef253a8353feb1ccd5e8452f4aab045a5906141d8c,18005551234,callback,TECH-Q,2026-08-02 14:04:00 UTC,0,0,ABANDONED,0
CALL-00000166,CUST-00166,AGT-0006,51282f84e4a506f5136b565e23001ac015bb6c5ce78a00ebe21d7d575dec6e17,18005555678,voice,SALES-Q,2026-08-02 14:15:00 UTC,405,0,TRANSFER,15
CALL-00000167,CUST-00167,,71d9d6d5009e6ff2ead9205c424f1dc51f45b3a1e935acd86beb4198daefdf6d,18885550100,voice,SUPPORT-Q,2026-08-02 14:26:00 UTC,0,0,VOICEMAIL,0
CALL-00000168,CUST-00168,AGT-0008,6d1805308d01a6635797e6703124108eb4fa2d546e2a65cc541f37049d0e0b49,18885550200,voice,RETENTION-Q,2026-08-02 14:37:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00000169,CUST-00169,AGT-0009,76f654195ec5b099aec6609173edf22f04a4798f738d9c9981312389f5b1601b,18005551234,chat,BILLING-Q,2026-08-02 14:48:00 UTC,444,96,ANSWERED,30
CALL-00000170,CUST-00170,AGT-0010,14d032b9cd94158ac16ebe90147dd6e94e1b40dea618193a855dff84f817dadd,18005555678,callback,TECH-Q,2026-08-02 14:59:00 UTC,457,103,ANSWERED,35
CALL-00000171,CUST-00171,AGT-0011,25f5aa8e54935a3c5b783a148f48bd2a5c3554d64cc6c997070502951889da9d,18885550100,voice,SALES-Q,2026-08-02 15:10:00 UTC,470,110,ANSWERED,40
CALL-00000172,CUST-00172,,6ab199ccd7a00dfed63989d10890183a29d5a775f2f41992eaa805a901f57073,18885550200,voice,SUPPORT-Q,2026-08-02 15:21:00 UTC,0,0,ABANDONED,0
CALL-00000173,CUST-00173,AGT-0013,7ea25f37f3068141844dfdb4a5b98da37e67b150b54a18e0f3d56637b5141d56,18005551234,voice,RETENTION-Q,2026-08-02 15:32:00 UTC,496,0,TRANSFER,50
CALL-00000174,CUST-00174,,14ab9e0c99e4214d78a008bc4e25e9b36d0dbaa58628227f36b3ea37dc3d200b,18005555678,chat,BILLING-Q,2026-08-02 15:43:00 UTC,0,0,VOICEMAIL,0
CALL-00000175,CUST-00175,AGT-0015,7179e4ca3fa7c9a914a1afbf918aa71cda1f55c6ba1c70792cb7b6dc77373634,18885550100,callback,TECH-Q,2026-08-02 15:54:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00000176,CUST-00176,AGT-0016,b2e1f7c6a8bdd8bae7bbe211643c7c9d177641bf59fe36d67c5c90a2d0cd535f,18885550200,voice,SALES-Q,2026-08-02 16:05:00 UTC,535,25,ANSWERED,65
CALL-00000177,CUST-00177,AGT-0017,b035bf3baf62daf61f579840c9ab35e504bdbdd87f6a0f6747154db4bfe93109,18005551234,voice,SUPPORT-Q,2026-08-02 16:16:00 UTC,548,32,ANSWERED,70
CALL-00000178,CUST-00178,AGT-0018,a1725730f48161cc5f67b1dd2a39f64ca400c0ba7d9ffb8899e53e2c9771c71d,18005555678,voice,RETENTION-Q,2026-08-02 16:27:00 UTC,561,39,ANSWERED,75
CALL-00000179,CUST-00179,,6a35a2649e5542b146c479fb87debed4ffb14ebdf29636a1d92a0f1c7e89904d,18885550100,chat,BILLING-Q,2026-08-02 16:38:00 UTC,0,0,ABANDONED,0
CALL-00000180,CUST-00180,AGT-0020,fd67643fbf65e831445afebf04414f7dd5df93c2862324f4b89f6bb0a187f833,18885550200,callback,TECH-Q,2026-08-02 16:49:00 UTC,587,0,TRANSFER,85
CALL-00000181,CUST-00181,,8c3a1dc1293fcf91217325ec6f4f388259468a660dc24594c81b307e997bd254,18005551234,voice,SALES-Q,2026-08-02 17:00:00 UTC,0,0,VOICEMAIL,0
CALL-00000182,CUST-00182,AGT-0022,694c8bae7d5e89ea44d5a52a0a491245c2d340f925f0c6c1ec3180eca9d9c6f2,18005555678,voice,SUPPORT-Q,2026-08-02 17:11:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00000183,CUST-00183,AGT-0023,e0e154dc8bc7c46b34f32504ee96355071f8c570e63d502f5f002dbde3a43ac1,18885550100,voice,RETENTION-Q,2026-08-02 17:22:00 UTC,626,74,ANSWERED,10
CALL-00000184,CUST-00184,AGT-0024,b7f6c24bc5aef188aee4da18b18a0e53d0de041f548d1945e9206ba77e300ccc,18885550200,chat,BILLING-Q,2026-08-02 17:33:00 UTC,639,81,ANSWERED,15
CALL-00000185,CUST-00185,AGT-0025,39478e83360f9cabfa301575378afc687948b550e459c98a6f994cce2d95bd7a,18005551234,callback,TECH-Q,2026-08-02 17:44:00 UTC,652,88,ANSWERED,20
CALL-00000186,CUST-00186,,30f5dfaf440121fcf02042bb971cdfafab826db7dc54cb2ac91cd3258a085f42,18005555678,voice,SALES-Q,2026-08-02 17:55:00 UTC,0,0,ABANDONED,0
CALL-00000187,CUST-00187,AGT-0027,ceb52eec92d4ca3ff686dc76a6958a7e75712896397d9a98943504615ee3dd40,18885550100,voice,SUPPORT-Q,2026-08-02 18:06:00 UTC,678,0,TRANSFER,30
CALL-00000188,CUST-00188,,bb6bf321d632bb90b3b527f7330c1e28d6471a162f8ec8d432d694c9805bf158,18885550200,voice,RETENTION-Q,2026-08-02 18:17:00 UTC,0,0,VOICEMAIL,0
CALL-00000189,CUST-00189,AGT-0029,df9455a9cdd674c585bac04b9f3d5fd7507b89cbac0ba6ac99562bb7c4b55fca,18005551234,chat,BILLING-Q,2026-08-02 18:28:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00000190,CUST-00190,AGT-0030,f679dc4fc0ffc7eb7343d8b9ede0083b875347ea44f34287cfde9c3377378f9b,18005555678,callback,TECH-Q,2026-08-02 18:39:00 UTC,717,3,ANSWERED,45
CALL-00000191,CUST-00191,AGT-0031,f64c306353bcf3e2f5238e605b536c4d51ec1bf3481f64356fe7c52cd216b05e,18885550100,voice,SALES-Q,2026-08-02 18:50:00 UTC,730,10,ANSWERED,50
CALL-00000192,CUST-00192,AGT-0032,bcc0ffed783b03d9ad67b34d15269b91c12820c12ec00978676cb9756fc4c7ce,18885550200,voice,SUPPORT-Q,2026-08-02 19:01:00 UTC,743,17,ANSWERED,55
CALL-00000193,CUST-00193,,14796642728188a3b334e53900facc2ee059e1e392ada21b973df0f1cf9b214c,18005551234,voice,RETENTION-Q,2026-08-02 19:12:00 UTC,0,0,ABANDONED,0
CALL-00000194,CUST-00194,AGT-0034,b3d82f9820ab759499c4c2f2cc9cd22b5a57e99e2a10fa67e69e5aad48eaca38,18005555678,chat,BILLING-Q,2026-08-02 19:23:00 UTC,769,0,TRANSFER,65
CALL-00000195,CUST-00195,,7cf14025121edf0cfc830ab45bce3772c23a4bcc2dcf8140f2599af2b68f5918,18885550100,callback,TECH-Q,2026-08-02 19:34:00 UTC,0,0,VOICEMAIL,0
CALL-00000196,CUST-00196,AGT-0036,9d2834c9f62ca6c708b5ed14f5ba04896ec043d5b95bd5830f99e5a1996b6ecb,18885550200,voice,SALES-Q,2026-08-02 19:45:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00000197,CUST-00197,AGT-0037,1e978321a4437c85f1184049a5884fd2184d221927073ea04439d2e357d25853,18005551234,voice,SUPPORT-Q,2026-08-02 19:56:00 UTC,808,52,ANSWERED,80
CALL-00000198,CUST-00198,AGT-0038,ceee1f2c465721347ca9445296abf1ec4df723906f129d2423c18442a432782d,18005555678,voice,RETENTION-Q,2026-08-02 20:07:00 UTC,821,59,ANSWERED,85
CALL-00000199,CUST-00199,AGT-0039,a62b7b7d75a7929d276f216ebe7596e2c18a21773b0695bff7167562aaa4a596,18885550100,chat,BILLING-Q,2026-08-02 20:18:00 UTC,834,66,ANSWERED,0
CALL-00000200,CUST-00200,,678200cf1009c2ce1d022393e787f5b82106ed621a8a886e35360440645beffa,18885550200,callback,TECH-Q,2026-08-02 20:29:00 UTC,0,0,ABANDONED,0
CALL-00000201,CUST-00201,AGT-0001,6dc9a3ea9fe1c646a8658436b91fb5d13d71b0eeb81838052426d0efb6181498,18005551234,voice,SALES-Q,2026-08-02 20:40:00 UTC,860,0,TRANSFER,10
CALL-00000202,CUST-00202,,41321dd9057c2e17d327ff6848ae6f6e7c4c41627c55243ba3971ccf53ed0f59,18005555678,voice,SUPPORT-Q,2026-08-02 20:51:00 UTC,0,0,VOICEMAIL,0
CALL-00000203,CUST-00203,AGT-0003,2c2c07ea9858105188d7cacabbc33cbd0d136b871740a2393eaf18ccfda5ab89,18885550100,voice,RETENTION-Q,2026-08-02 21:02:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00000204,CUST-00204,AGT-0004,6c1a788fa3d46d7399a01e2690e2dda5a250ee85931a610029062c75c87920aa,18885550200,chat,BILLING-Q,2026-08-02 21:13:00 UTC,899,101,ANSWERED,25
CALL-00000205,CUST-00205,AGT-0005,ce0c2e447ad8bd6286d7f11fc1b1e9361dfc96435c096686ddf283e33c01802a,18005551234,callback,TECH-Q,2026-08-02 21:24:00 UTC,912,108,ANSWERED,30
CALL-00000206,CUST-00206,AGT-0006,e6d09c36efe7ae8051cdcefad772f02a51fd837f4c37d423bc52e3bc76dd6a73,18005555678,voice,SALES-Q,2026-08-02 21:35:00 UTC,925,115,ANSWERED,35
CALL-00000207,CUST-00207,,bfc7dc2436c4b022292ebbc12e5ed13fe672bc553aba2b7593283f8dd611550b,18885550100,voice,SUPPORT-Q,2026-08-02 21:46:00 UTC,0,0,ABANDONED,0
CALL-00000208,CUST-00208,AGT-0008,4cd09be548faeb7d448de63ba2c12c03b8cb010e8fb519becbdd18d36879ad3f,18885550200,voice,RETENTION-Q,2026-08-02 21:57:00 UTC,951,0,TRANSFER,45
CALL-00000209,CUST-00209,,63f089bf0f021a97d736c788004d8ad69ad777de123bdd872e2ca434834643f5,18005551234,chat,BILLING-Q,2026-08-02 22:08:00 UTC,0,0,VOICEMAIL,0
CALL-00000210,CUST-00210,AGT-0010,a128000b6358eed83d6619d2cf7152b3bfde2f823c86a9d3577fee38b464fb55,18005555678,callback,TECH-Q,2026-08-02 22:19:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00000211,CUST-00211,AGT-0011,7130be3c5628e69078cab05a928fac86f5a2a6d4beee605573ef20d126d7ffef,18885550100,voice,SALES-Q,2026-08-02 22:30:00 UTC,90,30,ANSWERED,60
CALL-00000212,CUST-00212,AGT-0012,9a39c8d2935c9508b257063500ff58ee47b9e548be8d0c46f433473f28ec40c9,18885550200,voice,SUPPORT-Q,2026-08-02 22:41:00 UTC,103,37,ANSWERED,65
CALL-00000213,CUST-00213,AGT-0013,3d925cc937e7d5e1757cab58bf310a6b5e42a8114482113bd96ac74bfbd7a632,18005551234,voice,RETENTION-Q,2026-08-02 22:52:00 UTC,116,44,ANSWERED,70
CALL-00000214,CUST-00214,,eb9d34d66931d4b6bb90d93db63a7ea52810c57cb882c343ecbd31141209efa7,18005555678,chat,BILLING-Q,2026-08-02 23:03:00 UTC,0,0,ABANDONED,0
CALL-00000215,CUST-00215,AGT-0015,59b78b918a345062ed7d8a34c8fd329f8dba55fab9663487abd028b041788526,18885550100,callback,TECH-Q,2026-08-02 23:14:00 UTC,142,0,TRANSFER,80
CALL-00000216,CUST-00216,,e4bdd5d124981c4ce66b300b7783a78fc2dd6a1ff33b157fc5ff9e34207d3dec,18885550200,voice,SALES-Q,2026-08-02 23:25:00 UTC,0,0,VOICEMAIL,0
CALL-00000217,CUST-00217,AGT-0017,30802502f05ab3196ec462c91d71469e444ad37e7d2bac0527b023a61935f567,18005551234,voice,SUPPORT-Q,2026-08-02 23:36:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00000218,CUST-00218,AGT-0018,db05e13ddf092c608453ad42d0af71726d39da80fa23d7a98265080cee947854,18005555678,voice,RETENTION-Q,2026-08-02 23:47:00 UTC,181,79,ANSWERED,5
CALL-00000219,CUST-00219,AGT-0019,673736fc1930a0a3b67d8d569fc58a46b45405e29d360073e9613372547a29ea,18885550100,chat,BILLING-Q,2026-08-02 23:58:00 UTC,194,86,ANSWERED,10
CALL-00000220,CUST-00220,AGT-0020,e85a8128dc7dae696d90b174b4cc1bbda42775679f593fa02bc681bd9fe327fe,18885550200,callback,TECH-Q,2026-08-03 00:09:00 UTC,207,93,ANSWERED,15
CALL-00000221,CUST-00221,,177a11b3f8293bba913503b4ee39d36599f523d5429aaa11b3781c7badb01152,18005551234,voice,SALES-Q,2026-08-03 00:20:00 UTC,0,0,ABANDONED,0
CALL-00000222,CUST-00222,AGT-0022,a58311d414043d4ce34c9471552fa7d1f5db2d751c41c29320acb2213d6a2525,18005555678,voice,SUPPORT-Q,2026-08-03 00:31:00 UTC,233,0,TRANSFER,25
CALL-00000223,CUST-00223,,0521475d639d7bf207f03c175b7e3d8b29d0d6d1ef9e55661fa5ec3e6cb86f65,18885550100,voice,RETENTION-Q,2026-08-03 00:42:00 UTC,0,0,VOICEMAIL,0
CALL-00000224,CUST-00224,AGT-0024,d9b0cec11a763f1aa4f76c5f5de885f78eea1c593f6eeb430acb076872c6da03,18885550200,chat,BILLING-Q,2026-08-03 00:53:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00000225,CUST-00225,AGT-0025,8584232b6defc9162d0119c688a1fa92e21c5d0a02dc6a5a15808899adf8c92c,18005551234,callback,TECH-Q,2026-08-03 01:04:00 UTC,272,8,ANSWERED,40
CALL-00000226,CUST-00226,AGT-0026,8f00209717489a427e42bcab206e7322d0ba583b59592ae7bd28dad22a840d24,18005555678,voice,SALES-Q,2026-08-03 01:15:00 UTC,285,15,ANSWERED,45
CALL-00000227,CUST-00227,AGT-0027,693db67062b1702f98b8fea864136d54b8838790b4ae2831223bdc1bcbc9cfe4,18885550100,voice,SUPPORT-Q,2026-08-03 01:26:00 UTC,298,22,ANSWERED,50
CALL-00000228,CUST-00228,,72174101f23f790a0cfd6c414858cc2e5b91b2413160dcf74604e191bad211d5,18885550200,voice,RETENTION-Q,2026-08-03 01:37:00 UTC,0,0,ABANDONED,0
CALL-00000229,CUST-00229,AGT-0029,827c6ae05a57be5f0c8e73c95d78ccdb1f442ab8cf65798aa3711c3a7e93a2f5,18005551234,chat,BILLING-Q,2026-08-03 01:48:00 UTC,324,0,TRANSFER,60
CALL-00000230,CUST-00230,,26c01ce0dc7a5e1fcb0a6b6bfed595286fd4693e2a32c8111903c0b248d6bac8,18005555678,callback,TECH-Q,2026-08-03 01:59:00 UTC,0,0,VOICEMAIL,0
CALL-00000231,CUST-00231,AGT-0031,8f89730af2fec1a983327cb61f78331badb49d6aaf7f3ce1e1a3b0b3eb801138,18885550100,voice,SALES-Q,2026-08-03 02:10:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00000232,CUST-00232,AGT-0032,488aa09624d4598db5fb3ba1e687c70e62a3387f0a145a4fa24a3f187d477bab,18885550200,voice,SUPPORT-Q,2026-08-03 02:21:00 UTC,363,57,ANSWERED,75
CALL-00000233,CUST-00233,AGT-0033,5300b16187157f21b62483a73adab71a3849ded8836da135758bd5c979290ba0,18005551234,voice,RETENTION-Q,2026-08-03 02:32:00 UTC,376,64,ANSWERED,80
CALL-00000234,CUST-00234,AGT-0034,733b6ea9fc21cf645bdf9fffd0f327e1342f590cae5ed3bdc70fe46859185c48,18005555678,chat,BILLING-Q,2026-08-03 02:43:00 UTC,389,71,ANSWERED,85
CALL-00000235,CUST-00235,,12efe611ac5564fe007777047ef1c076cf6f13a890c845864790fe957ea35126,18885550100,callback,TECH-Q,2026-08-03 02:54:00 UTC,0,0,ABANDONED,0
CALL-00000236,CUST-00236,AGT-0036,f1d9ea55378ecdacf2f4b7ab5a467e7fefe2f9abe83f5f30c2d0f9be7cf4183e,18885550200,voice,SALES-Q,2026-08-03 03:05:00 UTC,415,0,TRANSFER,5
CALL-00000237,CUST-00237,,765feb884983894fa433059e44ae8e32e1b01dc8f69d4c9d726b95e862da0e31,18005551234,voice,SUPPORT-Q,2026-08-03 03:16:00 UTC,0,0,VOICEMAIL,0
CALL-00000238,CUST-00238,AGT-0038,2f29e13854129efbddc760734672c34305dfbde4e8589401dc2e54a753b820d4,18005555678,voice,RETENTION-Q,2026-08-03 03:27:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00000239,CUST-00239,AGT-0039,2be8bde535fc197a2a1d1566a4ebdb4e35c49b3d99a7c6ea2f876149022ec1d0,18885550100,chat,BILLING-Q,2026-08-03 03:38:00 UTC,454,106,ANSWERED,20
CALL-00000240,CUST-00240,AGT-0040,fa9491c14f8a203ed927a72b1846bfca854d70f56f4aaa78eb65999a37f21c79,18885550200,callback,TECH-Q,2026-08-03 03:49:00 UTC,467,113,ANSWERED,25
CALL-00000241,CUST-00241,AGT-0001,46d110019b01863797de66f6c26891e2da7b3b77dd5dd78e5e36015d0e4ed757,18005551234,voice,SALES-Q,2026-08-03 04:00:00 UTC,480,0,ANSWERED,30
CALL-00000242,CUST-00242,,8008d9b1a647a3d97b8ec437b8db536b83de8c99a6ae634a115e0b5669d9eec5,18005555678,voice,SUPPORT-Q,2026-08-03 04:11:00 UTC,0,0,ABANDONED,0
CALL-00000243,CUST-00243,AGT-0003,18a3f6e6da1a4ba4082f701710e43aa3a4c4a74f3e758e5a8ac024977e2fde6f,18885550100,voice,RETENTION-Q,2026-08-03 04:22:00 UTC,506,0,TRANSFER,40
CALL-00000244,CUST-00244,,3e72f7fddaebf8d131c7f35eb7fee47b9d47fa414365c31be6100faeb256dce5,18885550200,chat,BILLING-Q,2026-08-03 04:33:00 UTC,0,0,VOICEMAIL,0
CALL-00000245,CUST-00245,AGT-0005,5933dc50cf1cfad6e49261e555b6cffea3c2b732130d2d99b8f39f1d9833f6e2,18005551234,callback,TECH-Q,2026-08-03 04:44:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00000246,CUST-00246,AGT-0006,66a132e253cf570324286b2fff1b408491bff9aed65ce655afd636cf746e4e0b,18005555678,voice,SALES-Q,2026-08-03 04:55:00 UTC,545,35,ANSWERED,55
CALL-00000247,CUST-00247,AGT-0007,ed82d051cbad758024a33ae922c7792b3c711bdf4424450d807880f5f44fea67,18885550100,voice,SUPPORT-Q,2026-08-03 05:06:00 UTC,558,42,ANSWERED,60
CALL-00000248,CUST-00248,AGT-0008,c1c6909dc8276a7d14f26000346c211386c9108c5d2ea19db024a3f9caa849ac,18885550200,voice,RETENTION-Q,2026-08-03 05:17:00 UTC,571,49,ANSWERED,65
CALL-00000249,CUST-00249,,78cf9bb4d2d783b0069d58a25b709101731275e9ad3f22c5f24adbbc440aaf06,18005551234,chat,BILLING-Q,2026-08-03 05:28:00 UTC,0,0,ABANDONED,0
CALL-00000250,CUST-00250,AGT-0010,df8dd76703676a6bb441f25012f60849d3226f67e6d64448470e28b96c608619,18005555678,callback,TECH-Q,2026-08-03 05:39:00 UTC,597,0,TRANSFER,75
